"sample"	"n_cell_types"	"cell_count"	"lib_factor"	"Phi_factor"	"SC_rep"	"ST_rep"	"alpha0"	"alpha1"	"CARD_rmse"	"Ave_rmse"	"Median_rmse"	"j"	"WAIC"	"PercentMedianDiff"	"PercentMeanDiff"
2	12	10	0.05	50	8	6	0.1	0.3	0.00075242991666851	0.000755095096186341	0.000756011698487297	519	4127376.58113428	-0.476028629303582	-0.354209669072136
2	12	10	0.05	50	8	6	-0.1	0.5	0.00075242991666851	0.00073885487090552	0.00073601056359415	520	30160.3429828288	2.18217706534841	1.80416082112944
2	12	10	0.05	50	8	6	0	0.5	0.00075242991666851	0.000744751083661889	0.000747101810166243	521	623204.25429269	0.708119970276833	1.02053797124658
2	12	10	0.05	50	8	6	0.1	0.5	0.00075242991666851	0.000754768974465536	0.000755638961105784	522	2505538.03037808	-0.426490808802882	-0.310867197756171
2	12	10	0.05	50	9	6	-0.1	0.1	0.000851604872158153	0.000802287296678164	0.000802678224068422	523	197669.084311927	5.74522876621646	5.79113355176177
2	12	10	0.05	50	9	6	0	0.1	0.000851604872158153	0.00085299250687771	0.000855201562360178	524	1432365.3196294	-0.422342605075787	-0.162943492331191
2	12	10	0.05	50	9	6	0.1	0.1	0.000851604872158153	0.000855999641877349	0.000856948522495665	525	4952943.53875282	-0.627480010062631	-0.516057371543588
2	12	10	0.05	50	9	6	-0.1	0.3	0.000851604872158153	0.000801195952999344	0.000801153776810981	526	67906.0368271126	5.92423751866489	5.91928496499339
2	12	10	0.05	50	9	6	0	0.3	0.000851604872158153	0.00084754089401709	0.000849754937388428	527	712506.91520326	0.217229237432215	0.477214054772157
2	12	10	0.05	50	9	6	0.1	0.3	0.000851604872158153	0.00085727851320019	0.0008582843767212	528	2812439.31591167	-0.784343159770717	-0.666229283970465
2	12	10	0.05	50	9	6	-0.1	0.5	0.000851604872158153	0.000813130242732426	0.00081320988697609	529	24266.4813582654	4.50854456536414	4.51789681853558
2	12	10	0.05	50	9	6	0	0.5	0.000851604872158153	0.000842785508421786	0.000845124449434555	530	385547.035686143	0.760965905135624	1.03561687170918
2	12	10	0.05	50	9	6	0.1	0.5	0.000851604872158153	0.000858120669890443	0.000859193432618239	531	1707021.76024431	-0.891089366463471	-0.765119827905347
2	12	10	0.05	50	10	6	-0.1	0.1	0.0007957499466851	0.000745080321685345	0.00074614896460854	532	282000.718774383	6.23323724785475	6.36753105807064
2	12	10	0.05	50	10	6	0	0.1	0.0007957499466851	0.000786313874019409	0.000789227362099597	533	2124629.23865675	0.819677665411633	1.18580877133559
2	12	10	0.05	50	10	6	0.1	0.1	0.0007957499466851	0.000785806901001911	0.000787416841113024	534	7450924.60869726	1.04720152439716	1.24951886262874
2	12	10	0.05	50	10	6	-0.1	0.3	0.0007957499466851	0.000744269639830864	0.000745100439946381	535	93982.9121612541	6.36500284413614	6.46940751534955
2	12	10	0.05	50	10	6	0	0.3	0.0007957499466851	0.000782961036064258	0.000786135403024888	536	1060266.25105602	1.20823679602666	1.60715192933626
2	12	10	0.05	50	10	6	0.1	0.3	0.0007957499466851	0.000787551002420871	0.000789208334681231	537	4240193.54750645	0.822068795746678	1.03034179246672
2	12	10	0.05	50	10	6	-0.1	0.5	0.0007957499466851	0.000742306833500302	0.000741811347996368	538	31044.6563843505	6.77833519353994	6.71606871070849
2	12	10	0.05	50	10	6	0	0.5	0.0007957499466851	0.000779484670958445	0.000782811334900333	539	578677.529596283	1.62596451795762	2.04401845006869
2	12	10	0.05	50	10	6	0.1	0.5	0.0007957499466851	0.000788758881141263	0.000790396742698307	540	2592614.09707304	0.672724391511736	0.87855055133339
2	12	10	0.05	50	1	7	-0.1	0.1	0.00075508463436469	0.000713384423338317	0.000714692071472202	541	265148.513641217	5.34940866946293	5.52258768468498
2	12	10	0.05	50	1	7	0	0.1	0.00075508463436469	0.000752197636872063	0.000755092542084303	542	1739114.01257064	-0.00104726268468358	0.38234091401631
2	12	10	0.05	50	1	7	0.1	0.1	0.00075508463436469	0.000756435125838211	0.000757987282916133	543	5857722.2814767	-0.384413669586259	-0.178852993698886
2	12	10	0.05	50	1	7	-0.1	0.3	0.00075508463436469	0.000712778621951836	0.000713892548579239	544	97681.2029475932	5.45529387180664	5.60281728530321
2	12	10	0.05	50	1	7	0	0.3	0.00075508463436469	0.000752224487023612	0.000755598110466643	545	868578.600038942	-0.0680024567557336	0.378785001165305
2	12	10	0.05	50	1	7	0.1	0.3	0.00075508463436469	0.000756937726083722	0.00075860123916556	546	3320708.67289976	-0.465723263436435	-0.245415101128499
2	12	10	0.05	50	1	7	-0.1	0.5	0.00075508463436469	0.000711545010659853	0.000712376045001274	547	38653.411309741	5.65613275912442	5.76619119543728
2	12	10	0.05	50	1	7	0	0.5	0.00075508463436469	0.000753165500175982	0.000756831683397125	548	473344.306579388	-0.231371286465798	0.254161467650948
2	12	10	0.05	50	1	7	0.1	0.5	0.00075508463436469	0.000757247872352431	0.000758997967185133	549	2016426.29879218	-0.518264131243562	-0.286489472741192
2	12	10	0.05	50	2	7	-0.1	0.1	0.00077593790663186	0.000678565523039441	0.000681152446092214	550	175971.478777436	12.2155986618936	12.5489917118609
2	12	10	0.05	50	2	7	0	0.1	0.00077593790663186	0.000740533530890052	0.000745318086566807	551	1382345.80821799	3.94616886265623	4.56278465573219
2	12	10	0.05	50	2	7	0.1	0.1	0.00077593790663186	0.000741807737252983	0.000744964030654749	552	5012635.06219821	3.9917982756585	4.39856966481086
2	12	10	0.05	50	2	7	-0.1	0.3	0.00077593790663186	0.000666264571970893	0.000668268046365398	553	60500.3113898326	13.8760923195296	14.1342926700191
2	12	10	0.05	50	2	7	0	0.3	0.00077593790663186	0.00073317160819498	0.000738165704510484	554	687857.804235272	4.86794133893204	5.51156195249143
2	12	10	0.05	50	2	7	0.1	0.3	0.00077593790663186	0.000737793746632464	0.000741167656435441	555	2852926.87213132	4.48106090696716	4.91587789092166
2	12	10	0.05	50	2	7	-0.1	0.5	0.00077593790663186	0.000657988104255988	0.000659557179098563	556	22429.7992285666	14.9987165904131	15.2009331375316
2	12	10	0.05	50	2	7	0	0.5	0.00077593790663186	0.00073278358133138	0.00073826067527912	557	374194.928991828	4.85570185844989	5.5615694157541
2	12	10	0.05	50	2	7	0.1	0.5	0.00077593790663186	0.000733793918144495	0.000737190060950198	558	1738251.43727633	4.99367866300752	5.43136095390682
2	12	10	0.05	50	3	7	-0.1	0.1	0.000813832262180769	0.000734409907482486	0.000735734557214393	559	170182.666996302	9.59629011967442	9.75905704272044
2	12	10	0.05	50	3	7	0	0.1	0.000813832262180769	0.000816947203932334	0.000821338854932186	560	1312092.85095849	-0.92237591212001	-0.382749848625741
2	12	10	0.05	50	3	7	0.1	0.1	0.000813832262180769	0.000804298219906196	0.000806478256455194	561	4585714.77272883	0.903626713675532	1.17149967107787
2	12	10	0.05	50	3	7	-0.1	0.3	0.000813832262180769	0.000733351667559378	0.000734591102077098	562	50586.3873569367	9.73679267658104	9.88908874240657
2	12	10	0.05	50	3	7	0	0.3	0.000813832262180769	0.000805857037803193	0.000810346884047094	563	649362.0730416	0.428267383297842	0.979959230936078
2	12	10	0.05	50	3	7	0.1	0.3	0.000813832262180769	0.000803756476414645	0.000806191817254148	564	2595790.10765016	0.938823057487037	1.23806664276551
2	12	10	0.05	50	3	7	-0.1	0.5	0.000813832262180769	0.000728843062561944	0.00072844858369364	565	15128.3529014606	10.4915573460228	10.4430855802013
2	12	10	0.05	50	3	7	0	0.5	0.000813832262180769	0.00079730589950332	0.000801777148337233	566	350023.092638372	1.48127745774453	2.03068414038601
2	12	10	0.05	50	3	7	0.1	0.5	0.000813832262180769	0.000802757905180425	0.000805318960796486	567	1570025.7213166	1.04607568167315	1.36076652585245
2	12	10	0.05	50	4	7	-0.1	0.1	0.000727217325081149	0.000628412474922036	0.000631043055149607	568	142174.730348343	13.2249695674962	13.586701904838
2	12	10	0.05	50	4	7	0	0.1	0.000727217325081149	0.000697731195299307	0.000702945417381065	569	1215910.49713293	3.33764156366538	4.05465172031645
2	12	10	0.05	50	4	7	0.1	0.1	0.000727217325081149	0.000707075347501026	0.000711087867690224	570	4534027.54553485	2.21796935175117	2.76973291001771
2	12	10	0.05	50	4	7	-0.1	0.3	0.000727217325081149	0.000616918295713658	0.000619249752685242	571	48663.0083153099	14.8466721944308	15.1672719506763
2	12	10	0.05	50	4	7	0	0.3	0.000727217325081149	0.000697197958885333	0.000703039380201408	572	605572.356787028	3.32472069158185	4.12797731303581
2	12	10	0.05	50	4	7	0.1	0.3	0.000727217325081149	0.000707260335047617	0.000711502657995962	573	2588213.49598733	2.16093133966975	2.74429518456611
2	12	10	0.05	50	4	7	-0.1	0.5	0.000727217325081149	0.000615244951213281	0.00061747331302584	574	17269.9477430491	15.0909512562923	15.3973743482216
2	12	10	0.05	50	4	7	0	0.5	0.000727217325081149	0.000688949255186825	0.000695153785588904	575	329131.676520944	4.4090725545719	5.26226047901897
2	12	10	0.05	50	4	7	0.1	0.5	0.000727217325081149	0.000707009926351231	0.000711334515547579	576	1583744.63687717	2.18405268766085	2.77872900341902
2	12	10	0.05	50	5	7	-0.1	0.1	0.00081876009544259	0.000712965770668524	0.000715526496873339	577	159297.132009861	12.6085283276351	12.9212849237452
2	12	10	0.05	50	5	7	0	0.1	0.00081876009544259	0.000785116627034167	0.000789794081158601	578	1435063.57984654	3.53779018362287	4.10907524630117
2	12	10	0.05	50	5	7	0.1	0.1	0.00081876009544259	0.000792340518276082	0.00079552629611595	579	5337335.53334584	2.83768095880153	3.22677879803447
2	12	10	0.05	50	5	7	-0.1	0.3	0.00081876009544259	0.000700020763321615	0.000701757675146837	580	49835.567135284	14.2901957419537	14.5023350285274
2	12	10	0.05	50	5	7	0	0.3	0.00081876009544259	0.000780669479494637	0.000786006731742633	581	709728.381870898	4.0003615078788	4.65223160727712
2	12	10	0.05	50	5	7	0.1	0.3	0.00081876009544259	0.000791177727426265	0.000794784978336485	582	3031168.19830812	2.92822247194949	3.36879730336819
2	12	10	0.05	50	5	7	-0.1	0.5	0.00081876009544259	0.000696241062792035	0.00069785093373681	583	13550.9192650241	14.7673491146904	14.963972149171
2	12	10	0.05	50	5	7	0	0.5	0.00081876009544259	0.000772855092450845	0.000778360008725432	584	382242.364076282	4.93430089497945	5.60664879092945
2	12	10	0.05	50	5	7	0.1	0.5	0.00081876009544259	0.000789954887193395	0.000793665323648151	585	1841440.051987	3.06497250343805	3.51814999406195
2	12	10	0.05	50	6	7	-0.1	0.1	0.000746868547860452	0.000658127511510265	0.000660062775019112	586	153177.97221709	11.6226306610462	11.8817476789459
2	12	10	0.05	50	6	7	0	0.1	0.000746868547860452	0.000720438169900546	0.000724525106558418	587	1367558.11210131	2.99161631133625	3.5388259467641
2	12	10	0.05	50	6	7	0.1	0.1	0.000746868547860452	0.000738817252032323	0.000741702772254364	588	5156501.70252089	0.691657939122703	1.07800708052211
2	12	10	0.05	50	6	7	-0.1	0.3	0.000746868547860452	0.000647227992138046	0.000648901950526901	589	48978.2432195397	13.1169799041872	13.3411101602612
2	12	10	0.05	50	6	7	0	0.3	0.000746868547860452	0.000712120976769215	0.000716423109541341	590	677172.239382761	4.07641189421177	4.65243464740579
2	12	10	0.05	50	6	7	0.1	0.3	0.000746868547860452	0.000738521095224739	0.000741727564277135	591	2942193.40254737	0.688338476435268	1.11766021740042
2	12	10	0.05	50	6	7	-0.1	0.5	0.000746868547860452	0.000643462041145757	0.000644946526973553	592	15839.1193839974	13.6465809383557	13.8453422641672
2	12	10	0.05	50	6	7	0	0.5	0.000746868547860452	0.000709438319845819	0.000714032130854855	593	366993.579256408	4.39654569732024	5.01162194095053
2	12	10	0.05	50	6	7	0.1	0.5	0.000746868547860452	0.000738503465896872	0.000741834196067524	594	1798546.36397945	0.674061293295813	1.12002064989123
2	12	10	0.05	50	7	7	-0.1	0.1	0.000841950334730526	0.000747877830076053	0.000749556721477002	595	224382.902764855	10.9737604989606	11.1731655388655
2	12	10	0.05	50	7	7	0	0.1	0.000841950334730526	0.000822222152347231	0.000825999000273595	596	1711658.96001342	1.89456952493957	2.34315274541811
2	12	10	0.05	50	7	7	0.1	0.1	0.000841950334730526	0.000819272554294598	0.000821646927076937	597	5969699.0610378	2.41147331571372	2.69348196686531
2	12	10	0.05	50	7	7	-0.1	0.3	0.000841950334730526	0.000732684810511293	0.000734099431776886	598	73624.7787056209	12.8096514134839	12.9776686001562
2	12	10	0.05	50	7	7	0	0.3	0.000841950334730526	0.000815198511006352	0.000819301782242494	599	848570.607408529	2.69001050938256	3.17736363068691
2	12	10	0.05	50	7	7	0.1	0.3	0.000841950334730526	0.000818817590915448	0.000821190888357522	600	3390498.92744812	2.46563787870556	2.74751880970293
2	12	10	0.05	50	7	7	-0.1	0.5	0.000841950334730526	0.00072523610379392	0.000725611336459833	601	24043.8354141981	13.8177982087185	13.8623652871356
2	12	10	0.05	50	7	7	0	0.5	0.000841950334730526	0.000806998148940293	0.000811082132321302	602	456865.579658408	3.6662735479646	4.15133581500627
2	12	10	0.05	50	7	7	0.1	0.5	0.000841950334730526	0.000818147276070463	0.000820791330842508	603	2053260.78769998	2.51309406448429	2.82713334482868
2	12	10	0.05	50	8	7	-0.1	0.1	0.000971618276277885	0.000913815564975785	0.000914322782738457	604	218302.013616722	5.89691393608999	5.94911733479657
2	12	10	0.05	50	8	7	0	0.1	0.000971618276277885	0.000964895969496425	0.000967415958353973	605	1513060.09123905	0.432507089101941	0.691867057833861
2	12	10	0.05	50	8	7	0.1	0.1	0.000971618276277885	0.000973207828626122	0.000974532089161573	606	5214735.9902863	-0.299892761882892	-0.163598440565282
2	12	10	0.05	50	8	7	-0.1	0.3	0.000971618276277885	0.000912707461878315	0.000913001320118062	607	75373.0189091294	6.03292029297499	6.06316449966827
2	12	10	0.05	50	8	7	0	0.3	0.000971618276277885	0.000960421797745625	0.000962982567039787	608	746836.759980697	0.888796500533084	1.1523536357459
2	12	10	0.05	50	8	7	0.1	0.3	0.000971618276277885	0.000974844843208916	0.000976224147771606	609	2939653.83751345	-0.474041257371716	-0.332081745455848
2	12	10	0.05	50	8	7	-0.1	0.5	0.000971618276277885	0.000922466211745838	0.000921343046363534	610	25442.926635909	5.17438083883592	5.05878344737813
2	12	10	0.05	50	8	7	0	0.5	0.000971618276277885	0.000956392866559314	0.000958877424250727	611	402437.881987738	1.31130222004113	1.56701557497423
2	12	10	0.05	50	8	7	0.1	0.5	0.000971618276277885	0.000976412926427065	0.000977835343589569	612	1778348.72740963	-0.63986726716394	-0.493470560017517
2	12	10	0.05	50	9	7	-0.1	0.1	0.000810947844064245	0.000745418950248082	0.000746589851071116	613	134597.403764161	7.93614453311628	8.08053123216279
2	12	10	0.05	50	9	7	0	0.1	0.000810947844064245	0.000790675481006177	0.000793771337757736	614	1225536.42524929	2.11807780638824	2.49983561907851
2	12	10	0.05	50	9	7	0.1	0.1	0.000810947844064245	0.00079690229726436	0.00079870256535864	615	4503326.2828277	1.50999583946537	1.73199138547461
2	12	10	0.05	50	9	7	-0.1	0.3	0.000810947844064245	0.000742783147023328	0.000742602126253155	616	39449.1647163235	8.42788082012277	8.40555869774483
2	12	10	0.05	50	9	7	0	0.3	0.000810947844064245	0.000784829188511296	0.000788145094272553	617	605106.141208439	2.81186391438077	3.22075651894572
2	12	10	0.05	50	9	7	0.1	0.3	0.000810947844064245	0.000796236332558718	0.000798307378218183	618	2556856.91564832	1.55872735078876	1.81411315329433
2	12	10	0.05	50	9	7	-0.1	0.5	0.000810947844064245	0.000746545392463888	0.00074484731577828	619	9126.54604030441	8.15102090347604	7.94162683478991
2	12	10	0.05	50	9	7	0	0.5	0.000810947844064245	0.000778829794966115	0.000782114529339652	620	326058.802075994	3.55550790789312	3.96055669094114
2	12	10	0.05	50	9	7	0.1	0.5	0.000810947844064245	0.000795691422521443	0.000798028615689106	621	1555860.84164582	1.59310225308589	1.88130736821995
2	12	10	0.05	50	10	7	-0.1	0.1	0.000734621445707052	0.000744396939409104	0.000742160583693018	622	288753.787955591	-1.02626162495296	-1.33068449868667
2	12	10	0.05	50	10	7	0	0.1	0.000734621445707052	0.000742435111684853	0.000741644733415032	623	2082697.62332095	-0.956041747626912	-1.06363161917775
2	12	10	0.05	50	10	7	0.1	0.1	0.000734621445707052	0.000769939865449334	0.000768848362563714	624	6554757.10895795	-4.65912301589824	-4.80770333464595
2	12	10	0.05	50	10	7	-0.1	0.3	0.000734621445707052	0.000770250075250247	0.00075991523533255	625	77977.1745946961	-3.44310525826725	-4.84993049840845
2	12	10	0.05	50	10	7	0	0.3	0.000734621445707052	0.000741275863436901	0.000740457464792537	626	1042621.23552108	-0.79442536282992	-0.905829494733079
2	12	10	0.05	50	10	7	0.1	0.3	0.000734621445707052	0.000771141410443969	0.000769993233349327	627	3698099.49087205	-4.81496801502042	-4.97126308390945
2	12	10	0.05	50	10	7	-0.1	0.5	0.000734621445707052	0.00078733770999407	0.000773810933872201	628	26733.4821292805	-5.33465070944541	-7.17597676940673
2	12	10	0.05	50	10	7	0	0.5	0.000734621445707052	0.000740099438528039	0.000739337484141411	629	569122.472953588	-0.641968521599612	-0.745689205372257
2	12	10	0.05	50	10	7	0.1	0.5	0.000734621445707052	0.000772171786744536	0.000770927625386281	630	2239476.9022002	-4.94216169312689	-5.11152257491521
2	12	10	0.05	50	1	8	-0.1	0.1	0.000833624257766242	0.000837038605173323	0.000834625429844781	631	527431.984795817	-0.120098721841577	-0.409578701108049
2	12	10	0.05	50	1	8	0	0.1	0.000833624257766242	0.000845789235321432	0.000843999792368771	632	3010255.63098375	-1.24462964049661	-1.45928785563252
2	12	10	0.05	50	1	8	0.1	0.1	0.000833624257766242	0.000875871343296746	0.000874317513770609	633	9150979.19875365	-4.88148654807707	-5.06788101916664
2	12	10	0.05	50	1	8	-0.1	0.3	0.000833624257766242	0.000843086789061367	0.000840661659669015	634	192198.154594686	-0.844193512510105	-1.13510747881553
2	12	10	0.05	50	1	8	0	0.3	0.000833624257766242	0.000842295212768715	0.000840393618847113	635	1496037.32363642	-0.812039839028933	-1.04015147372354
2	12	10	0.05	50	1	8	0.1	0.3	0.000833624257766242	0.000876677373105758	0.000875147560773082	636	5139159.58844277	-4.98105742725203	-5.16457084093014
2	12	10	0.05	50	1	8	-0.1	0.5	0.000833624257766242	0.000851868750310205	0.000848952790709673	637	74966.2089040114	-1.83878201727297	-2.18857505332806
2	12	10	0.05	50	1	8	0	0.5	0.000833624257766242	0.000840455013063907	0.000838165364850279	638	814549.908922652	-0.544742675339727	-0.819404573946625
2	12	10	0.05	50	1	8	0.1	0.5	0.000833624257766242	0.000877807285426517	0.000876178757673244	639	3106157.7663758	-5.10475787029399	-5.30011300039024
2	12	10	0.05	50	2	8	-0.1	0.1	0.000727918435669274	0.000709487657213268	0.000710126716425425	640	311997.646603081	2.44419132309659	2.53198401810777
2	12	10	0.05	50	2	8	0	0.1	0.000727918435669274	0.000726704126746669	0.000728539711904788	641	2109575.87818548	-0.0853497047293095	0.166819366442872
2	12	10	0.05	50	2	8	0.1	0.1	0.000727918435669274	0.000733360502629862	0.000734024900618897	642	6742453.9072115	-0.838894119230393	-0.74762043299319
2	12	10	0.05	50	2	8	-0.1	0.3	0.000727918435669274	0.000715215141136519	0.000713376012724851	643	89329.9268285383	1.99780940168829	1.74515356532696
2	12	10	0.05	50	2	8	0	0.3	0.000727918435669274	0.000724876618608726	0.000726784532940582	644	1059036.18498229	0.15577332199993	0.41787883250286
2	12	10	0.05	50	2	8	0.1	0.3	0.000727918435669274	0.00073201668022878	0.000732457326726537	645	3837032.1080053	-0.623543907510715	-0.563008760141992
2	12	10	0.05	50	2	8	-0.1	0.5	0.000727918435669274	0.000737678710198816	0.000730530272829007	646	21982.2002288078	-0.358809041198738	-1.34084727783661
2	12	10	0.05	50	2	8	0	0.5	0.000727918435669274	0.000723641752323188	0.000725812604113466	647	579661.108160593	0.289294988644107	0.587522328947987
2	12	10	0.05	50	2	8	0.1	0.5	0.000727918435669274	0.000731926323123727	0.000732531481676483	648	2336090.46620972	-0.633731168378548	-0.550595679139221
2	12	10	0.05	50	3	8	-0.1	0.1	0.00078899566885699	0.000744141773793102	0.000745565592415992	649	147362.672235115	5.50447589958437	5.68493552428073
2	12	10	0.05	50	3	8	0	0.1	0.00078899566885699	0.000787030362023331	0.000790753047093108	650	1443713.07246627	-0.222736106861499	0.249089685942883
2	12	10	0.05	50	3	8	0.1	0.1	0.00078899566885699	0.000785386073409756	0.000787199730064255	651	5206415.81696844	0.227623403223054	0.457492428629247
2	12	10	0.05	50	3	8	-0.1	0.3	0.00078899566885699	0.000745346953572275	0.000746421976876534	652	38947.7504731042	5.39593481446247	5.53218693176706
2	12	10	0.05	50	3	8	0	0.3	0.00078899566885699	0.000778695340165061	0.000782609398066839	653	715939.678372067	0.809417724612205	1.30549876235077
2	12	10	0.05	50	3	8	0.1	0.3	0.00078899566885699	0.000784004314662838	0.000785836441417144	654	2961043.80536853	0.400411252500621	0.632621241303244
2	12	10	0.05	50	3	8	-0.1	0.5	0.00078899566885699	0.000763905019997805	0.000757937039423907	655	6644.87767733834	3.93647654341088	3.18007434635645
2	12	10	0.05	50	3	8	0	0.5	0.00078899566885699	0.000771510169876735	0.000775341423068806	656	384144.334837819	1.73058564541479	2.21617173204328
2	12	10	0.05	50	3	8	0.1	0.5	0.00078899566885699	0.0007830770383699	0.000785098622549761	657	1794692.94853971	0.493924930269174	0.750147398865186
2	12	10	0.05	50	4	8	-0.1	0.1	0.000711035780398386	0.000605715835834506	0.000608445850058403	658	164050.39727811	14.4282373922875	14.8121863156971
2	12	10	0.05	50	4	8	0	0.1	0.000711035780398386	0.00068349834895931	0.000688805999207564	659	1385804.17734281	3.12639417082039	3.87286156311957
2	12	10	0.05	50	4	8	0.1	0.1	0.000711035780398386	0.000683836647299555	0.000687504910638188	660	4981867.8357947	3.3093791351842	3.82528331887767
2	12	10	0.05	50	4	8	-0.1	0.3	0.000711035780398386	0.000591947534915919	0.000594468047717492	661	48822.9527068108	16.3940740950593	16.7485587596933
2	12	10	0.05	50	4	8	0	0.3	0.000711035780398386	0.000676207548192802	0.000681820553308554	662	685451.625307564	4.1088265731808	4.89823904305773
2	12	10	0.05	50	4	8	0.1	0.3	0.000711035780398386	0.00068286301641822	0.000686559839062911	663	2822962.04369216	3.44229390562619	3.96221466722546
2	12	10	0.05	50	4	8	-0.1	0.5	0.000711035780398386	0.000589636930855143	0.000592086315256545	664	13304.546116109	16.7290407066709	17.0735218803229
2	12	10	0.05	50	4	8	0	0.5	0.000711035780398386	0.000668462190621402	0.000674580421778692	665	371647.252412233	5.12707793681891	5.98754534590797
2	12	10	0.05	50	4	8	0.1	0.5	0.000711035780398386	0.000682088703719594	0.000686114669876258	666	1719782.56281336	3.50490245486174	4.07111392658376
2	12	10	0.05	50	5	8	-0.1	0.1	0.000762342222928952	0.000751337531408419	0.000750368132409894	667	191793.641135554	1.57069753700031	1.44353692994371
2	12	10	0.05	50	5	8	0	0.1	0.000762342222928952	0.000761706985966326	0.000762694626849285	668	1817745.60629715	-0.0462264728009032	0.0833270076772585
2	12	10	0.05	50	5	8	0.1	0.1	0.000762342222928952	0.000780687455803539	0.000780905897046495	669	6219980.86044063	-2.43508408155848	-2.40643012059638
2	12	10	0.05	50	5	8	-0.1	0.3	0.000762342222928952	0.000782606503368755	0.000776712341716309	670	41082.2933618531	-1.88499578734422	-2.65816057805979
2	12	10	0.05	50	5	8	0	0.3	0.000762342222928952	0.000758144614601872	0.000759327139018655	671	901071.538878778	0.395502678405191	0.550619944800201
2	12	10	0.05	50	5	8	0.1	0.3	0.000762342222928952	0.000779988345727587	0.000780223695987397	672	3534768.10670964	-2.34559657337923	-2.31472457747874
2	12	10	0.05	50	5	8	-0.1	0.5	0.000762342222928952	0.000844884454986627	0.000825911622277678	673	6283.50000972666	-8.3386958555816	-10.8274511859704
2	12	10	0.05	50	5	8	0	0.5	0.000762342222928952	0.00075596334397239	0.000757426580661329	674	485645.768745247	0.644807819870841	0.836747429790086
2	12	10	0.05	50	5	8	0.1	0.5	0.000762342222928952	0.00078007038073284	0.000780220821767318	675	2143791.26108785	-2.34521954846934	-2.32548549334901
2	12	10	0.05	50	6	8	-0.1	0.1	0.000734458426107327	0.000647625367412896	0.000650454216582243	676	175899.246993544	11.4375717588688	11.8227329972442
2	12	10	0.05	50	6	8	0	0.1	0.000734458426107327	0.000708878437342302	0.000713227218162001	677	1335005.68198185	2.89072971193922	3.48283685716571
2	12	10	0.05	50	6	8	0.1	0.1	0.000734458426107327	0.000709416621267665	0.000712296714956919	678	4762903.28642561	3.01742213890397	3.40956056183936
2	12	10	0.05	50	6	8	-0.1	0.3	0.000734458426107327	0.000635190534445087	0.000637450628729747	679	61722.5402773029	13.2080719519725	13.5157945138386
2	12	10	0.05	50	6	8	0	0.3	0.000734458426107327	0.000702920458349414	0.000707718007422871	680	664127.236146198	3.64083489737901	4.2940439699311
2	12	10	0.05	50	6	8	0.1	0.3	0.000734458426107327	0.000708896022115281	0.000711959511957372	681	2707963.84426779	3.06333392744914	3.48044260687811
2	12	10	0.05	50	6	8	-0.1	0.5	0.000734458426107327	0.000625426009502398	0.000627265650079765	682	23304.8597764552	14.5948051267775	14.8452809211825
2	12	10	0.05	50	6	8	0	0.5	0.000734458426107327	0.000696830786964015	0.000701863043851088	683	360445.620436027	4.43801597171355	5.1231816268676
2	12	10	0.05	50	6	8	0.1	0.5	0.000734458426107327	0.000707388916106299	0.000710720059302982	684	1652593.99681744	3.23209128802019	3.6856422417941
2	12	10	0.05	50	7	8	-0.1	0.1	0.000858336332308397	0.00082873741600204	0.000828729593026583	685	318675.190467236	3.44931679662105	3.4484053851891
2	12	10	0.05	50	7	8	0	0.1	0.000858336332308397	0.000854424501375451	0.000855836609468593	686	2263528.81073577	0.291228827874734	0.455745700805421
2	12	10	0.05	50	7	8	0.1	0.1	0.000858336332308397	0.000865962012356097	0.000866478941280397	687	7517775.57941457	-0.94865015792831	-0.888425639305246
2	12	10	0.05	50	7	8	-0.1	0.3	0.000858336332308397	0.000831589806676296	0.000831183038859178	688	104087.061659502	3.16347944589438	3.11608918617824
2	12	10	0.05	50	7	8	0	0.3	0.000858336332308397	0.000852797549797875	0.000854503204496528	689	1126950.92080009	0.446576437182977	0.645292795147845
2	12	10	0.05	50	7	8	0.1	0.3	0.000858336332308397	0.000865995383001396	0.000866620749967433	690	4262822.69181537	-0.965171500634865	-0.892313467892092
2	12	10	0.05	50	7	8	-0.1	0.5	0.000858336332308397	0.000848968167410359	0.000846541359847119	691	31657.8149073894	1.37416674761482	1.09143287373651
2	12	10	0.05	50	7	8	0	0.5	0.000858336332308397	0.000852237015414857	0.000854077613151357	692	609985.169102501	0.49615972163114	0.71059754363848
2	12	10	0.05	50	7	8	0.1	0.5	0.000858336332308397	0.000865908961822002	0.000866630436315914	693	2587398.29425707	-0.966300003311127	-0.882245016151106
2	12	10	0.05	50	8	8	-0.1	0.1	0.000775551892263796	0.000727916848961863	0.000729393694862241	694	168563.280710229	5.95165814976246	6.14208330572034
2	12	10	0.05	50	8	8	0	0.1	0.000775551892263796	0.000769904528678712	0.000773241373808516	695	1622249.51992584	0.297919259604329	0.728173529252696
2	12	10	0.05	50	8	8	0.1	0.1	0.000775551892263796	0.000769358346673691	0.000771030206449847	696	5782726.74862209	0.583028145383013	0.798598475728818
2	12	10	0.05	50	8	8	-0.1	0.3	0.000775551892263796	0.000731308059356281	0.000731075854453984	697	37468.6766428819	5.73475975669251	5.70481915508834
2	12	10	0.05	50	8	8	0	0.3	0.000775551892263796	0.000764209641443022	0.000767701312495838	698	801657.165035573	1.01225718694883	1.46247477878837
