"Mixnoise" "Scenario" "Replicate" "CARD_RMSE" "Ave_RMSE" "Median_RMSE" "Best_Median_RMSE" "Ave_Percent_CARD" "Median_Percent_CARD" "Best_Median_Percent_CARD" "Ave_Percent_Reduction" "Median_Percent_Reduction" "Best_Median_Percent_Reduction" "alpha0" "alpha1" "WAIC"
0 1 25 0.00173001613061918 0.0017167504091957 0.0017166057329232 0.0017166057329232 99.2332024431049 99.2248397307613 99.2248397307613 0.766797556895149 0.775160269238673 0.775160269238673 -0.1 0.5 16954088.3501262
0 1 26 0.00198412105896456 0.0019240332109047 0.00192641778054419 0.00190459829490421 96.9715634140178 97.0917460827474 95.9920407224623 3.02843658598219 2.90825391725257 4.00795927753773 -0.1 0.5 1522261.17899735
0 1 27 0.00182118416310772 0.00177201903202471 0.00177397230151166 0.00176247273524059 97.3003756523386 97.4076283688138 96.7761949034883 2.69962434766142 2.59237163118619 3.22380509651167 -0.1 0.5 2530158.25353307
0 1 28 0.00192275074757668 0.00186774741095686 0.00187071351709373 0.001825003918293 97.1393412958417 97.2936049798168 94.9163026249308 2.86065870415825 2.70639502018317 5.08369737506925 -0.1 0.5 1412035.52285011
0 1 29 0.00179276072655951 0.00173914275830481 0.00174133633943546 0.00173200673946139 97.0091955128001 97.1315532317166 96.6111491512471 2.99080448719994 2.86844676828338 3.38885084875287 -0.1 0.5 2525162.22964132
0 1 30 0.00189727362247065 0.00186065198384151 0.00186231684857182 0.00186231684857182 98.0697755876956 98.1575259633184 98.1575259633184 1.93022441230437 1.8424740366816 1.8424740366816 -0.1 0.5 2176851.7736233
0 1 31 0.00129538407953401 0.00130890930323804 0.00130103971155401 0.00127657580394624 101.044109150152 100.436598851982 98.5480541342969 -1.04410915015225 -0.436598851981773 1.45194586570309 -0.1 0.5 3278503.02646488
0 1 32 0.00192156198991625 0.0018537077187937 0.00185561701140879 0.00183639963147354 96.4687961419601 96.5681576314728 95.5680660374417 3.53120385803986 3.43184236852718 4.43193396255833 -0.1 0.5 3665603.23091598
0 1 33 0.00183179475079496 0.00177529250964122 0.00177718765024735 0.00177718765024735 96.9154709538708 97.0189290844997 97.0189290844997 3.08452904612917 2.98107091550031 2.98107091550031 -0.1 0.5 1870189.48898802
0 1 34 0.00129182797373367 0.00126644929141639 0.00126430203279272 0.00126430203279272 98.0354441277556 97.8692255083009 97.8692255083009 1.96455587224436 2.13077449169907 2.13077449169907 -0.1 0.5 1665192.79576347
0 1 35 0.00214985586802864 0.00209342583027241 0.00209741294802205 0.00205710949112875 97.3751711174957 97.5606308875637 95.6859258204628 2.62482888250432 2.4393691124363 4.31407417953723 -0.1 0.5 2000533.57260501
0 1 36 0.00145720409820173 0.00141911744098423 0.00141706087983866 0.00141706087983866 97.3863196470212 97.2451890292781 97.2451890292781 2.61368035297878 2.75481097072188 2.75481097072188 -0.1 0.5 1207012.40610259
0 1 37 0.00181719826895342 0.00178557478832486 0.00178248590149299 0.00178248590149299 98.2597671828747 98.0897864556947 98.0897864556947 1.74023281712528 1.91021354430532 1.91021354430532 -0.1 0.5 2921147.35204755
0 1 38 0.00186788991030156 0.00182977406650517 0.00183103777700175 0.00183103777700175 97.959417009205 98.0270714512366 98.0270714512366 2.04058299079501 1.97292854876336 1.97292854876336 -0.1 0.5 2665681.97855512
0 1 39 0.00141104374644358 0.00137837412542545 0.00137804483172986 0.00137804483172986 97.6847194780126 97.6613825902357 97.6613825902357 2.31528052198744 2.3386174097643 2.3386174097643 -0.1 0.5 1086045.59361113
0 1 40 0.00177287461910542 0.00173765110273995 0.00173770990448148 0.00173770990448148 98.0131975501323 98.0165142957665 98.0165142957665 1.98680244986774 1.98348570423349 1.98348570423349 -0.1 0.5 864768.728262121
0 1 41 0.00209410009102718 0.00204009036497968 0.00204225757522797 0.00198592274466004 97.4208622463214 97.5243534909651 94.8341845344137 2.5791377536786 2.47564650903486 5.16581546558635 -0.1 0.5 1140656.40661486
0 1 42 0.00175817580301236 0.00172100706548219 0.00171876442829938 0.00171876442829938 97.8859487506035 97.7583939759918 97.7583939759918 2.11405124939651 2.24160602400822 2.24160602400822 -0.1 0.5 3765636.23059537
0 1 43 0.0019108417189821 0.00185911951511614 0.00186134945221955 0.00184414139308431 97.293224061828 97.4099232672754 96.5093746261035 2.70677593817201 2.59007673272459 3.49062537389654 -0.1 0.5 3598474.6673685
0 1 44 0.00186827618397275 0.00182759498540782 0.00182656791497177 0.00182656791497177 97.8225275837738 97.7675533543285 97.7675533543285 2.1774724162262 2.23244664567155 2.23244664567155 -0.1 0.5 1564071.34454164
0 1 45 0.00144031026338629 0.00140646860398687 0.00140384870933243 0.00140384870933243 97.650391012291 97.4684930753645 97.4684930753645 2.34960898770904 2.53150692463551 2.53150692463551 -0.1 0.5 825998.433886005
0 1 46 0.00176569142914252 0.00172282902442775 0.00172498306586388 0.00170943903969686 97.5724861089921 97.6944803261344 96.8141438239309 2.42751389100787 2.30551967386563 3.18585617606911 -0.1 0.5 706366.409863484
0 1 47 0.00202015667298949 0.00197266344870803 0.00197368046902463 0.00194143671601194 97.6490326262082 97.699376261937 96.1032746603234 2.35096737379177 2.300623738063 3.89672533967664 -0.1 0.5 909170.752505012
0 1 48 0.00134924829632778 0.00132934379451363 0.0013262385324848 0.0013262385324848 98.5247710248496 98.2946234651098 98.2946234651098 1.47522897515036 1.70537653489022 1.70537653489022 -0.1 0.5 2832707.19180462
0 1 49 0.00206408947863143 0.0019955955775795 0.00199934700389545 0.00195195905787246 96.6816408997277 96.8633881715774 94.5675600830388 3.31835910027234 3.1366118284226 5.4324399169612 -0.1 0.5 1931967.19829812
0 1 50 0.00201836752595372 0.00197210568595123 0.00197229185853723 0.00196607884970943 97.7079575742465 97.7171814932606 97.4093580295996 2.29204242575347 2.2828185067394 2.59064197040043 -0.1 0.5 2396821.18195377
0 1 51 0.00190840608186338 0.00186202256870687 0.00186448619581171 0.00182089265910292 97.5695155450762 97.6986089874129 95.4143185985337 2.43048445492381 2.30139101258713 4.58568140146627 -0.1 0.5 1282198.00309871
0 1 52 0.0011107236849438 0.00114312553656711 0.00113444255513015 0.00109334618327044 102.91718382011 102.135442910588 98.4354793267743 -2.91718382010999 -2.13544291058763 1.56452067322568 -0.1 0.5 4610475.39614976
0 1 53 0.00203679703783212 0.00199056204846395 0.0019918177947462 0.00197862553726227 97.7300148954762 97.7916678858786 97.1439716628926 2.26998510452376 2.20833211412139 2.85602833710742 -0.1 0.5 1759077.70441031
0 1 54 0.00200850375255117 0.00195962672693224 0.00196150130359485 0.00196025821300448 97.5664956783453 97.6598276753719 97.5979363003226 2.43350432165471 2.34017232462813 2.4020636996774 -0.1 0.5 2274022.32295985
0 1 55 0.00181395672694601 0.00178663837806003 0.00178672001349696 0.00178672001349696 98.4939911476293 98.4984915547073 98.4984915547073 1.50600885237065 1.50150844529273 1.50150844529273 -0.1 0.5 3060087.72271886
0 1 56 0.00207187175914844 0.00199545359049546 0.00199948530001828 0.00193210793174878 96.3116361659185 96.5062287851295 93.2542240231555 3.68836383408154 3.49377121487056 6.74577597684446 -0.1 0.5 1017814.39238987
0 1 57 0.0015687246263611 0.0015371198024988 0.00153598970366338 0.00153598970366338 97.9853172869726 97.9132779490016 97.9132779490016 2.01468271302735 2.08672205099845 2.08672205099845 -0.1 0.5 2091205.49434474
0 1 58 0.0017492338144293 0.00176018377584429 0.00175543859383612 0.001744585189458 100.625986150317 100.3547141243 99.7342479356988 -0.625986150317059 -0.354714124300437 0.265752064301172 -0.1 0.5 9702720.97892383
0 1 59 0.00154090903813556 0.00150989802739863 0.00150811876387229 0.00150811876387229 97.9874859599466 97.872017526554 97.872017526554 2.0125140400534 2.127982473446 2.127982473446 -0.1 0.5 1029611.8840407
0 1 60 0.00181069441124853 0.00179632457801227 0.00179552703251708 0.00179552703251708 99.2063910316953 99.1623446431808 99.1623446431808 0.793608968304693 0.837655356819245 0.837655356819245 -0.1 0.5 8429201.15524338
0 1 61 0.00190853481277704 0.00185582319078495 0.00185712077631574 0.00184697077704433 97.2381105317439 97.3060991019342 96.7742775599084 2.76188946825608 2.69390089806585 3.22572244009165 -0.1 0.5 2527454.45601363
0 1 62 0.00141259500421439 0.00136878450317363 0.00136680048805697 0.00136680048805697 96.898580208053 96.7581284075907 96.7581284075907 3.10141979194701 3.24187159240934 3.24187159240934 -0.1 0.5 2323533.3767921
0 1 63 0.00211100718636493 0.00207097082124592 0.00207310319835441 0.00206535824935206 98.1034472370532 98.2044595463557 97.8375754801917 1.89655276294681 1.79554045364426 2.16242451980826 -0.1 0.5 5432464.07957597
0 1 64 0.0019571793895329 0.0018916706983235 0.00189386547940087 0.00187920926682376 96.6529030726696 96.7650430782872 96.0161994794075 3.34709692733043 3.23495692171277 3.98380052059246 -0.1 0.5 1963385.65964879
0 1 65 0.0020520769369512 0.00198748111121778 0.00198876579067474 0.00196987026022469 96.8521732996332 96.9147771637392 95.9939768706409 3.14782670036685 3.08522283626083 4.00602312935915 -0.1 0.5 1793507.75651392
0 1 66 0.00180445117786519 0.00176302517405563 0.00176487510935207 0.00175709659907368 97.70423249364 97.8067531558298 97.3756796874087 2.29576750636004 2.19324684417017 2.62432031259133 -0.1 0.5 2156922.95338565
0 1 67 0.00208376580470457 0.00201641473149854 0.00201833604367517 0.00197732840052169 96.7678194423783 96.8600232866056 94.8920649363487 3.23218055762168 3.13997671339444 5.10793506365128 -0.1 0.5 1722744.74781514
0 1 68 0.00204729363918223 0.00203200341392437 0.00203121008575563 0.00203121008575563 99.2531493790032 99.2143992870009 99.2143992870009 0.746850620996775 0.785600712999068 0.785600712999068 -0.1 0.5 19554615.6730351
0 1 69 0.00189637914878316 0.00188619566927895 0.00188491593540376 0.00188491593540376 99.4630040353088 99.3955210176849 99.3955210176849 0.536995964691156 0.604478982315093 0.604478982315093 -0.1 0.5 16773629.0836283
0 1 70 0.0019697736429868 0.00192616427925981 0.00192653480331294 0.00190221801150945 97.7860723295665 97.8048828185001 96.5703860584248 2.21392767043346 2.19511718149991 3.42961394157524 -0.1 0.5 910735.857619825
0 1 71 0.00198929644405409 0.00193660448631628 0.00193911250731191 0.00191495826020723 97.3512264652509 97.4773022446113 96.2630917041523 2.64877353474913 2.52269775538873 3.73690829584769 -0.1 0.5 2753116.23331364
0 1 72 0.00193810061268947 0.00189176342644949 0.00189392425194892 0.00188800394245896 97.609144440872 97.7206363564765 97.4151666893603 2.390855559128 2.2793636435235 2.58483331063973 -0.1 0.5 2761229.69855773
0 1 73 0.00136886624408483 0.00133102458074983 0.00132731580650186 0.00132731580650186 97.2355470449708 96.9646093792934 96.9646093792934 2.76445295502918 3.03539062070664 3.03539062070664 -0.1 0.5 1185192.88368175
0 1 74 0.00199990140704952 0.00194489356326296 0.00194632491381847 0.00194339425188398 97.2494722193474 97.3210432753236 97.1745029546779 2.75052778065265 2.67895672467635 2.82549704532213 -0.1 0.5 4924842.61640013
0 1 75 0.00199203969260203 0.00195133018693804 0.00195214108847277 0.00194896189342222 97.956390838236 97.9970979354762 97.8375029704583 2.04360916176398 2.00290206452383 2.16249702954168 -0.1 0.5 6223678.10688201
0 1 76 0.00187309589449736 0.00183173188378836 0.0018322016055487 0.0018322016055487 97.7916768260229 97.816754119808 97.816754119808 2.20832317397716 2.18324588019205 2.18324588019205 -0.1 0.5 6992091.20366682
0 1 77 0.00199908381055124 0.00197384779832258 0.00197398794359829 0.00197114518004417 98.7376210994525 98.7446315746997 98.6024282544029 1.26237890054751 1.25536842530026 1.39757174559708 -0.1 0.5 3494212.2072342
0 1 78 0.00160249060873937 0.0015649653015502 0.00156191086066069 0.00156191086066069 97.6583134413068 97.4677075885891 97.4677075885891 2.34168655869316 2.53229241141093 2.53229241141093 -0.1 0.5 907869.275825958
0 1 79 0.00215372030891462 0.00208368487585789 0.00208541446433148 0.00205382866527985 96.7481648955604 96.8284719097271 95.361902693618 3.25183510443958 3.17152809027293 4.63809730638195 -0.1 0.5 4205809.25397837
0 1 80 0.00114838812903207 0.00117292909154192 0.00115894031157055 0.00109710405661614 102.136992005528 100.918869001839 95.5342561352358 -2.13699200552819 -0.918869001839484 4.46574386476419 -0.1 0.5 2405472.78829258
0 1 81 0.00157178050520917 0.00154450497710301 0.0015440059863816 0.0015440059863816 98.2646732151363 98.232926370093 98.232926370093 1.73532678486366 1.76707362990697 1.76707362990697 -0.1 0.5 1913660.51611927
0 1 82 0.0020998716108069 0.00205876917942193 0.00205958823537008 0.00205380925657596 98.0426216929912 98.0816267418682 97.8064204499988 1.95737830700878 1.91837325813174 2.19357955000116 -0.1 0.5 3771853.61703931
0 1 83 0.00168254609354195 0.00169936349779326 0.00169593677983937 0.00167761714437378 100.999521161165 100.795858511622 99.7070541373524 -0.999521161165173 -0.795858511622183 0.292945862647609 -0.1 0.5 4963030.31160519
0 1 84 0.00203958368108077 0.00199434408814933 0.00199476306725929 0.0019933357495055 97.7819202344536 97.8024626183648 97.7324817802639 2.21807976554644 2.19753738163516 2.26751821973608 -0.1 0.5 2799706.49947392
0 1 85 0.0018475108424696 0.00186009823906316 0.00185778104848865 0.00184781333140822 100.681316520813 100.555894221726 100.016372782864 -0.68131652081318 -0.555894221725994 -0.0163727828636384 -0.1 0.5 8929128.18961814
0 1 86 0.00157412392920576 0.0015452963573145 0.00154552898116153 0.00154552898116153 98.168659318596 98.1834373067019 98.1834373067019 1.83134068140398 1.8165626932981 1.8165626932981 -0.1 0.5 2011076.14769164
0 1 87 0.00188099075933476 0.00186471562570858 0.00186321658314242 0.00186321658314242 99.1347573854145 99.0550630775759 99.0550630775759 0.865242614585504 0.944936922424122 0.944936922424122 -0.1 0.5 6788084.30563274
0 1 88 0.00169685037842508 0.00169753085448547 0.00169457167623566 0.0016930766307208 100.040102301832 99.8657098929645 99.7776028015044 -0.0401023018318014 0.13429010703554 0.222397198495639 -0.1 0.5 13193637.589372
0 1 89 0.00187549617954989 0.0018426348613718 0.00184320086152435 0.00183543321497528 98.2478600310465 98.2780387196901 97.8638738371504 1.75213996895354 1.72196128030987 2.13612616284961 -0.1 0.5 3599784.29546074
0 1 90 0.00181828038938083 0.00178955126717523 0.00178754000497873 0.00178754000497873 98.4199839379347 98.309370513941 98.309370513941 1.58001606206526 1.69062948605895 1.69062948605895 -0.1 0.5 1611215.60199
0 1 91 0.00182569837425265 0.00180036152329255 0.0017995446613882 0.0017995446613882 98.6122104660102 98.5674680312318 98.5674680312318 1.38778953398979 1.43253196876818 1.43253196876818 -0.1 0.5 6598077.8997263
0 1 92 0.00212291468679055 0.00205880092523971 0.00206247213861479 0.00200612422914253 96.9799181309651 97.1528508162927 94.4985797886873 3.02008186903487 2.84714918370732 5.50142021131266 -0.1 0.5 1936546.94303017
0 1 93 0.00179571339785363 0.00178841653205414 0.00178757647511878 0.0017855830435293 99.5936508683283 99.546869631614 99.4358590665727 0.406349131671668 0.453130368385957 0.564140933427271 -0.1 0.5 3881173.8611335
0 1 94 0.00118406642928846 0.00116057279446842 0.00115588047611233 0.00115588047611233 98.015851624629 97.6195631867489 97.6195631867489 1.98414837537096 2.38043681325106 2.38043681325106 -0.1 0.5 864759.551282435
0 1 95 0.00192943722143823 0.00186863949651182 0.00187081293084776 0.00185600011138456 96.8489399784104 96.9615860034684 96.1938585387645 3.15106002158964 3.03841399653162 3.80614146123546 -0.1 0.5 1131552.7231058
0 1 96 0.00151791378832001 0.00149274332251883 0.00149114720783178 0.00149114720783178 98.3417723723929 98.2366205054468 98.2366205054468 1.65822762760711 1.76337949455316 1.76337949455316 -0.1 0.5 1992654.42774556
0 1 97 0.00178607166849819 0.00176353948195746 0.00176343648457925 0.00176343648457925 98.7384500332131 98.7326833341479 98.7326833341479 1.26154996678695 1.26731666585209 1.26731666585209 -0.1 0.5 5699210.4184943
0 1 98 0.00177722583946161 0.0017751243459626 0.0017722155868405 0.00177161101698318 99.8817542794873 99.7180857654744 99.6840681497107 0.118245720512733 0.281914234525638 0.315931850289264 -0.1 0.5 5883809.12490875
0 1 99 0.00183758033424309 0.00179794513368714 0.00179859453669616 0.00179859453669616 97.8430765818858 97.878416697195 97.878416697195 2.15692341811418 2.12158330280501 2.12158330280501 -0.1 0.5 1962666.4877043
0 1 100 0.00199470851084927 0.00194227754612368 0.00194525517234197 0.00192898217390151 97.3714974172709 97.5207736750346 96.7049653325149 2.62850258272909 2.47922632496538 3.29503466748513 -0.1 0.5 1820379.83552342
0 2 1 0.00412933681407887 0.00411179707134902 0.00411244972091595 0.00408279071406394 99.5752406858639 99.5910458767775 98.8727947825367 0.424759314136081 0.408954123222505 1.12720521746331 -0.1 0.5 4027923.83812819
0 2 2 0.00478289948231592 0.00477126773591041 0.0047726971517772 0.00472198424355554 99.7568055434049 99.7866915126182 98.7263951712637 0.243194456595142 0.213308487381791 1.27360482873633 -0.1 0.5 12758540.5721331
0 2 3 0.00666103682930083 0.00666668836630593 0.00666977198903601 0.00661097797950016 100.08484470436 100.131138138987 99.2484826148916 -0.0848447043595213 -0.131138138986953 0.751517385108402 -0.1 0.5 2078355.66478183
0 2 4 0.00859304106796669 0.00860434764393918 0.00860726713934696 0.00856162262826069 100.131578283905 100.165553396845 99.6343734487302 -0.131578283905087 -0.165553396844587 0.36562655126976 -0.1 0.5 246737.912165
0 2 5 0.0049029094754472 0.00487698834249341 0.00487814069747006 0.00484211729328182 99.4713112064663 99.4948146992887 98.7600794493593 0.528688793533683 0.505185300711286 1.23992055064071 -0.1 0.5 3071302.90822696
0 2 6 0.00561088588042872 0.00561345330638576 0.00561595349438808 0.00559522766689158 100.045757942894 100.090317537504 99.7209315271986 -0.0457579428944532 -0.0903175375039478 0.279068472801369 -0.1 0.5 8015850.37468362
0 2 7 0.00425593656679755 0.00423446504787416 0.00423632375906776 0.00419193770576447 99.4954925059058 99.5391658822456 98.4962449503509 0.50450749409422 0.460834117754427 1.50375504964908 -0.1 0.5 6192064.94129025
0 2 8 0.00591287349357111 0.0059055797341363 0.00590927880791097 0.00582258773059544 99.8766461105122 99.9392057742475 98.4730645248231 0.123353889487754 0.0607942257524696 1.52693547517693 -0.1 0.5 1040022.71432821
0 2 9 0.00430547084384261 0.00428550254560567 0.00428791918097646 0.00421589213764532 99.536211044943 99.592340454674 97.9194213723361 0.463788955056965 0.407659545325956 2.0805786276639 -0.1 0.5 1448365.14761481
0 2 10 0.00666543166554336 0.00666358384126195 0.00666694605962634 0.00659393373124832 99.9722775001811 100.022720120151 98.9273322736974 0.0277224998189274 -0.0227201201507876 1.07266772630263 -0.1 0.5 1374302.04065037
0 2 11 0.00615776042470107 0.00621384136841887 0.00622075588643699 0.00609430910809387 100.910736044437 101.023025538363 98.9695715287546 -0.910736044436522 -1.02302553836329 1.03042847124538 -0.1 0.5 2087899.98780405
0 2 12 0.00540468635451505 0.00537749157933057 0.00538188921494465 0.00529168196383673 99.4968297251558 99.5781968078248 97.9091406371081 0.503170274844178 0.421803192175163 2.09085936289191 -0.1 0.5 7983248.99384424
0 2 13 0.0048953833694474 0.00487584052554502 0.00487621905879704 0.00485108991603567 99.6007903277944 99.608522781485 99.09519949575 0.399209672205636 0.391477218515024 0.904800504249981 -0.1 0.5 9290212.52637982
0 2 14 0.00428159621623525 0.00424426176333304 0.00424619713608891 0.00418901549015388 99.1280248996708 99.1732270312621 97.8377053461904 0.871975100329225 0.826772968737943 2.16229465380962 -0.1 0.5 2842777.45108043
0 2 15 0.00525051384470614 0.00523321277144391 0.00523596184747148 0.00515672636342464 99.6704879984333 99.7228462267682 98.2137466149896 0.329512001566745 0.277153773231775 1.78625338501035 -0.1 0.5 1579776.66109149
0 2 16 0.00498909692882599 0.00497958574940116 0.00498546169340275 0.00488304804693657 99.8093607007337 99.9271364041409 97.8743872207274 0.190639299266293 0.0728635958591295 2.12561277927256 -0.1 0.5 1109364.32089914
0 2 17 0.00505310270387108 0.00503469244602183 0.00503836402843206 0.00496735521889701 99.6356642853282 99.7083242454635 98.3030725872961 0.364335714671815 0.291675754536491 1.6969274127039 -0.1 0.5 1921828.27497256
0 2 18 0.00700386374333365 0.00701368504110432 0.00701960425500647 0.00690466706753838 100.140226853785 100.224740404006 98.5836863846804 -0.140226853785075 -0.224740404006329 1.41631361531963 -0.1 0.5 1000599.53959475
0 2 19 0.00454028588318576 0.00450846248841752 0.00451188127753671 0.00444753864650134 99.2990883044151 99.3743872879406 97.9572379565812 0.700911695584905 0.62561271205942 2.04276204341877 -0.1 0.5 1539018.52576304
0 2 20 0.0085488819968984 0.00857137871581056 0.00857374623097005 0.00853439646252553 100.263153929605 100.290847786654 99.8305563887988 -0.26315392960532 -0.290847786654114 0.169443611201159 -0.1 0.5 532923.750302601
0 2 21 0.00585669663190066 0.00585782154482208 0.00586159024613991 0.00581226972564601 100.019207293669 100.083555877089 99.2414340532398 -0.0192072936694876 -0.083555877089414 0.758565946760192 -0.1 0.5 1077050.17989238
0 2 22 0.00567327668104632 0.0056611261398064 0.00566384191281468 0.00561321830850952 99.7858285092896 99.8336980767541 98.9413812173581 0.214171490710358 0.166301923245871 1.05861878264191 -0.1 0.5 9585820.01853078
0 2 23 0.00866731957987978 0.00867831139433065 0.00868081767319213 0.00863227035778209 100.12681907422 100.155735498016 99.595616363575 -0.126819074219764 -0.155735498015841 0.404383636424954 -0.1 0.5 315412.370513406
0 2 24 0.0057989612159303 0.00580723641769307 0.00581085607992779 0.00574172722192895 100.142701450391 100.205120599269 99.0130302329989 -0.142701450391436 -0.205120599268938 0.986969767001067 -0.1 0.5 5542193.57836271
0 2 25 0.00431189073026798 0.00430189778882946 0.00430293544968889 0.00426487896242562 99.7682468767501 99.7923119777543 98.9097180150611 0.231753123249934 0.207688022245722 1.09028198493886 -0.1 0.5 15142218.0703348
0 2 26 0.00423308351658258 0.00419776087368311 0.00419909736164779 0.00414805924736482 99.1655576186698 99.1971300636604 97.9914341664962 0.834442381330247 0.802869936339623 2.00856583350382 -0.1 0.5 1509333.15792465
0 2 27 0.00506716421993463 0.00505117055898792 0.00505580134897829 0.00497744955151601 99.6843666348174 99.77575483124 98.2294896213216 0.315633365182644 0.224245168760029 1.77051037867838 -0.1 0.5 2182511.66335361
0 2 28 0.0052247619576466 0.00521027258663418 0.00521318989405828 0.0051262805196077 99.7226788295835 99.7785150082984 98.1151019158917 0.277321170416467 0.221484991701559 1.88489808410829 -0.1 0.5 1077531.82588322
